,nTrends,nFunds,liq,sigma_P,sigma_V,maShortMin,maLongMin,bcTicksMin,entryThMin,exitThdMin,valueOffset,startSeed
235,0.037000000000000005,0.673,0.755,0.23700000000000002,0.211,0.8210000000000001,0.383,0.6950000000000001,0.307,0.551,0.579,0.159
236,0.6930000000000001,0.275,0.721,0.387,0.243,0.337,0.851,0.20700000000000002,0.387,0.307,0.921,0.887
237,0.435,0.993,0.079,0.14500000000000002,0.23500000000000001,0.543,0.107,0.123,0.28900000000000003,0.383,0.075,0.039
238,0.905,0.381,0.243,0.439,0.127,0.975,0.317,0.759,0.17300000000000001,0.8170000000000001,0.5730000000000001,0.365
239,0.387,0.131,0.433,0.807,0.119,0.5630000000000001,0.551,0.001,0.887,0.445,0.367,0.631
240,0.729,0.043,0.027000000000000003,0.913,0.533,0.9410000000000001,0.41500000000000004,0.611,0.245,0.125,0.807,0.681
241,0.669,0.445,0.629,0.687,0.165,0.909,0.087,0.211,0.335,0.657,0.887,0.009000000000000001
242,0.051000000000000004,0.423,0.557,0.555,0.585,0.161,0.421,0.015,0.535,0.175,0.835,0.007
243,0.973,0.865,0.645,0.717,0.793,0.393,0.131,0.095,0.929,0.8230000000000001,0.403,0.8310000000000001
244,0.28700000000000003,0.937,0.643,0.559,0.559,0.851,0.329,0.241,0.807,0.803,0.561,0.535
245,0.519,0.269,0.379,0.989,0.885,0.297,0.315,0.337,0.191,0.231,0.901,0.393
246,0.929,0.8250000000000001,0.313,0.549,0.851,0.127,0.557,0.243,0.585,0.335,0.379,0.321
247,0.893,0.239,0.763,0.841,0.053000000000000005,0.559,0.761,0.733,0.327,0.5670000000000001,0.393,0.865
248,0.327,0.439,0.399,0.007,0.033,0.245,0.875,0.923,0.515,0.327,0.223,0.269
249,0.547,0.9430000000000001,0.23700000000000002,0.5710000000000001,0.231,0.661,0.671,0.705,0.9550000000000001,0.447,0.359,0.449
250,0.167,0.10300000000000001,0.723,0.067,0.389,0.587,0.301,0.441,0.615,0.321,0.533,0.255
251,0.673,0.053000000000000005,0.077,0.109,0.179,0.047,0.363,0.499,0.323,0.449,0.097,0.229
252,0.801,0.585,0.855,0.223,0.647,0.257,0.8150000000000001,0.41100000000000003,0.483,0.399,0.373,0.275
253,0.885,0.011,0.935,0.027000000000000003,0.537,0.599,0.847,0.161,0.979,0.23700000000000002,0.907,0.065
254,0.543,0.14500000000000002,0.5670000000000001,0.753,0.987,0.515,0.8310000000000001,0.419,0.395,0.229,0.735,0.527
255,0.897,0.015,0.293,0.801,0.753,0.147,0.521,0.301,0.557,0.155,0.333,0.117
256,0.125,0.743,0.653,0.733,0.375,0.785,0.385,0.425,0.555,0.265,0.877,0.997
257,0.305,0.837,0.215,0.155,0.661,0.419,0.501,0.627,0.9470000000000001,0.341,0.193,0.369
258,0.9510000000000001,0.859,0.281,0.327,0.597,0.549,0.451,0.045,0.539,0.243,0.717,0.983
259,0.121,0.311,0.509,0.245,0.365,0.541,0.457,0.723,0.799,0.261,0.757,0.129
260,0.909,0.171,0.381,0.765,0.137,0.619,0.325,0.291,0.507,0.40900000000000003,0.937,0.015
261,0.851,0.191,0.251,0.995,0.297,0.861,0.051000000000000004,0.097,0.521,0.363,0.009000000000000001,0.213
262,0.10500000000000001,0.019000000000000003,0.681,0.165,0.843,0.647,0.511,0.743,0.937,0.583,0.10300000000000001,0.985
263,0.8210000000000001,0.933,0.357,0.317,0.805,0.513,0.137,0.41500000000000004,0.34700000000000003,0.405,0.459,0.509
264,0.903,0.651,0.221,0.747,0.889,0.321,0.579,0.019000000000000003,0.751,0.28700000000000003,0.987,0.501
265,0.155,0.165,0.631,0.557,0.589,0.119,0.089,0.121,0.529,0.857,0.871,0.635
266,0.111,0.787,0.637,0.17300000000000001,0.47700000000000004,0.247,0.433,0.437,0.747,0.679,0.963,0.41100000000000003
267,0.187,0.223,0.5630000000000001,0.20900000000000002,0.371,0.885,0.8270000000000001,0.513,0.637,0.095,0.185,0.093
268,0.711,0.465,0.075,0.335,0.583,0.629,0.239,0.317,0.020999999999999998,0.161,0.299,0.899
269,0.445,0.609,0.083,0.441,0.223,0.535,0.355,0.651,0.041,0.591,0.309,0.881
270,0.891,0.301,0.093,0.135,0.627,0.9470000000000001,0.489,0.851,0.991,0.8270000000000001,0.773,0.757
271,0.083,0.895,0.023,0.5670000000000001,0.499,0.185,0.353,0.497,0.147,0.049,0.5690000000000001,0.507
272,0.377,0.625,0.423,0.769,0.517,0.649,0.249,0.509,0.279,0.653,0.41500000000000004,0.749
273,0.253,0.009000000000000001,0.923,0.201,0.613,0.847,0.359,0.805,0.491,0.523,0.549,0.515
274,0.171,0.097,0.6910000000000001,0.137,0.421,0.5650000000000001,0.397,0.793,0.645,0.47500000000000003,0.295,0.879
275,0.20500000000000002,0.359,0.615,0.739,0.275,0.499,0.637,0.065,0.047,0.443,0.34700000000000003,0.313
276,0.091,0.839,0.20700000000000002,0.497,0.509,0.5750000000000001,0.891,0.28500000000000003,0.963,0.977,0.045,0.743
277,0.5750000000000001,0.725,0.437,0.907,0.215,0.677,0.47500000000000003,0.739,0.6930000000000001,0.581,0.365,0.495
278,0.717,0.779,0.020999999999999998,0.727,0.335,0.045,0.125,0.661,0.367,0.651,0.635,0.975
279,0.603,0.181,0.271,0.225,0.171,0.199,0.453,0.849,0.403,0.101,0.739,0.8130000000000001
280,0.179,0.595,0.061,0.997,0.101,0.539,0.873,0.669,0.095,0.193,0.729,0.319
281,0.767,0.447,0.597,0.197,0.065,0.605,0.327,0.545,0.6990000000000001,0.779,0.015,0.873
282,0.033,0.147,0.20900000000000002,0.177,0.999,0.339,0.351,0.8190000000000001,0.093,0.401,0.6930000000000001,0.47300000000000003
283,0.10300000000000001,0.395,0.053000000000000005,0.639,0.34700000000000003,0.109,0.661,0.399,0.101,0.041,0.355,0.317
284,0.771,0.17300000000000001,0.789,0.10300000000000001,0.5730000000000001,0.533,0.121,0.643,0.961,0.433,0.371,0.857
285,0.34700000000000003,0.907,0.623,0.115,0.14100000000000001,0.023,0.973,0.617,0.137,0.845,0.721,0.929
286,0.923,0.527,0.515,0.219,0.089,0.399,0.425,0.673,0.051000000000000004,0.281,0.47500000000000003,0.655
287,0.615,0.373,0.395,0.117,0.199,0.187,0.387,0.135,0.935,0.635,0.591,0.391
288,0.769,0.935,0.523,0.501,0.593,0.6970000000000001,0.047,0.801,0.5690000000000001,0.159,0.389,0.401
289,0.559,0.40700000000000003,0.253,0.229,0.519,0.151,0.981,0.491,0.017,0.5750000000000001,0.639,0.6910000000000001
290,0.609,0.773,0.28300000000000003,0.927,0.483,0.715,0.171,0.925,0.383,0.427,0.051000000000000004,0.735
291,0.649,0.315,0.989,0.163,0.619,0.34900000000000003,0.745,0.8230000000000001,0.525,0.5650000000000001,0.027000000000000003,0.653
292,0.679,0.257,0.679,0.759,0.993,0.271,0.585,0.367,0.113,0.875,0.927,0.751
293,0.129,0.557,0.47100000000000003,0.321,0.479,0.47500000000000003,0.019000000000000003,0.385,0.499,0.903,0.985,0.839
294,0.633,0.149,0.419,0.623,0.163,0.713,0.245,0.41700000000000004,0.033,0.045,0.727,0.547
295,0.6990000000000001,0.765,0.457,0.625,0.907,0.081,0.733,0.613,0.905,0.129,0.903,0.075
296,0.421,0.485,0.771,0.533,0.14300000000000002,0.123,0.921,0.489,0.151,0.301,0.621,0.441
297,0.995,0.115,0.837,0.731,0.893,0.651,0.057,0.657,0.503,0.177,0.741,0.339
298,0.369,0.401,0.8130000000000001,0.20500000000000002,0.731,0.5730000000000001,0.331,0.223,0.081,0.725,0.777,0.627
299,0.719,0.637,0.973,0.485,0.167,0.589,0.683,0.47700000000000004,0.167,0.9510000000000001,0.117,0.431
300,0.34900000000000003,0.501,0.669,0.427,0.7010000000000001,0.171,0.775,0.929,0.587,0.719,0.849,0.403
301,0.147,0.341,0.839,0.10500000000000001,0.7030000000000001,0.519,0.463,0.979,0.20500000000000002,0.015,0.781,0.131
302,0.28500000000000003,0.28900000000000003,0.8230000000000001,0.867,0.217,0.153,0.485,0.8270000000000001,0.987,0.091,0.869,0.111
303,0.357,0.247,0.9490000000000001,0.241,0.463,0.653,0.967,0.767,0.611,0.9570000000000001,0.961,0.247
304,0.619,0.6990000000000001,0.17300000000000001,0.661,0.369,0.20900000000000002,0.605,0.275,0.223,0.241,0.593,0.451
305,0.535,0.767,0.393,0.599,0.301,0.007,0.635,0.353,0.531,0.937,0.383,0.6970000000000001
306,0.8250000000000001,0.729,0.909,0.353,0.709,0.485,0.061,0.025,0.619,0.735,0.123,0.539
307,0.9550000000000001,0.887,0.781,0.861,0.535,0.07100000000000001,0.037000000000000005,0.117,0.543,0.381,0.139,0.323
308,0.651,0.925,0.559,0.147,0.459,0.999,0.365,0.239,0.239,0.035,0.677,0.14300000000000002
309,0.433,0.185,0.999,0.675,0.725,0.351,0.601,0.319,0.9450000000000001,0.487,0.189,0.619
310,0.28300000000000003,0.867,0.6970000000000001,0.669,0.435,0.639,0.633,0.859,0.537,0.245,0.169,0.747
311,0.731,0.553,0.931,0.063,0.097,0.833,0.807,0.217,0.711,0.877,0.507,0.905
312,0.671,0.757,0.647,0.34700000000000003,0.20900000000000002,0.7030000000000001,0.059,0.533,0.227,0.115,0.28300000000000003,0.779
313,0.579,0.8270000000000001,0.751,0.839,0.397,0.9390000000000001,0.917,0.969,0.079,0.511,0.229,0.767
314,0.431,0.735,0.131,0.277,0.743,0.101,0.751,0.159,0.355,0.20900000000000002,0.41300000000000003,0.523
315,0.489,0.921,0.911,0.46900000000000003,0.46900000000000003,0.963,0.619,0.659,0.903,0.785,0.427,0.6930000000000001
316,0.101,0.639,0.639,0.337,0.247,0.367,0.893,0.523,0.381,0.269,0.019000000000000003,0.633
317,0.911,0.197,0.841,0.773,0.123,0.923,0.34900000000000003,0.313,0.34500000000000003,0.643,0.9390000000000001,0.191
318,0.275,0.883,0.501,0.459,0.623,0.581,0.41700000000000004,0.835,0.321,0.737,0.131,0.371
319,0.367,0.241,0.561,0.393,0.787,0.9430000000000001,0.441,0.865,0.009000000000000001,0.741,0.8170000000000001,0.195
320,0.20700000000000002,0.453,0.155,0.311,0.789,0.921,0.07100000000000001,0.927,0.229,0.743,0.429,0.135
321,0.089,0.497,0.979,0.309,0.937,0.111,0.443,0.389,0.357,0.899,0.983,0.641
322,0.887,0.371,0.025,0.495,0.323,0.009000000000000001,0.07300000000000001,0.34900000000000003,0.967,0.789,0.133,0.031
323,0.269,0.657,0.613,0.025,0.441,0.913,0.257,0.9470000000000001,0.609,0.809,0.633,0.491
324,0.157,0.061,0.779,0.465,0.111,0.809,0.871,0.933,0.065,0.305,0.911,0.615
325,0.455,0.649,0.011,0.381,0.293,0.799,0.183,0.963,0.185,0.28300000000000003,0.14500000000000002,0.617
326,0.339,0.34700000000000003,0.005,0.41500000000000004,0.791,0.457,0.119,0.027000000000000003,0.753,0.5730000000000001,0.601,0.503
327,0.159,0.9590000000000001,0.683,0.263,0.835,0.051000000000000004,0.657,0.977,0.449,0.337,0.811,0.081
328,0.511,0.179,0.6930000000000001,0.099,0.261,0.277,0.537,0.775,0.895,0.499,0.587,0.151
329,0.9450000000000001,0.685,0.195,0.203,0.015,0.981,0.5690000000000001,0.663,0.631,0.431,0.9550000000000001,0.421
330,0.843,0.8210000000000001,0.339,0.487,0.187,0.341,0.645,0.34700000000000003,0.6970000000000001,0.451,0.657,0.10500000000000001
331,0.523,0.851,0.337,0.909,0.47100000000000003,0.065,0.9410000000000001,0.529,0.215,0.403,0.585,0.357
332,0.645,0.383,0.635,0.751,0.6890000000000001,0.239,0.431,0.583,0.385,0.759,0.405,0.303
333,0.423,0.377,0.227,0.681,0.985,0.985,0.085,0.629,0.161,0.489,0.809,0.461
334,0.533,0.175,0.995,0.595,0.833,0.227,0.381,0.677,0.795,0.165,0.511,0.115
335,0.337,0.785,0.333,0.745,0.767,0.983,0.513,0.737,0.8130000000000001,0.843,0.325,0.181
336,0.259,0.677,0.495,0.597,0.129,0.665,0.647,0.28900000000000003,0.891,0.303,0.9590000000000001,0.343
337,0.529,0.455,0.799,0.969,0.47500000000000003,0.6930000000000001,0.011,0.359,0.685,0.999,0.541,0.083
338,0.28900000000000003,0.983,0.277,0.743,0.085,0.403,0.305,0.081,0.733,0.437,0.455,0.019000000000000003
339,0.425,0.137,0.543,0.671,0.911,0.679,0.357,0.791,0.265,0.841,0.199,0.969
340,0.997,0.771,0.40900000000000003,0.081,0.501,0.937,0.835,0.601,0.049,0.253,0.909,0.155
341,0.625,0.971,0.013000000000000001,0.579,0.5670000000000001,0.211,0.899,0.083,0.749,0.985,0.011,0.033
342,0.617,0.713,0.9410000000000001,0.5630000000000001,0.099,0.905,0.369,0.093,0.705,0.257,0.127,0.861
343,0.917,0.727,0.853,0.629,0.019000000000000003,0.087,0.989,0.005,0.131,0.891,0.269,0.5730000000000001
344,0.521,0.807,0.001,0.175,0.303,0.203,0.003,0.671,0.10500000000000001,0.41100000000000003,0.9510000000000001,0.20900000000000002
345,0.925,0.017,0.41100000000000003,0.8250000000000001,0.359,0.673,0.613,0.561,0.273,0.163,0.087,0.023
346,0.241,0.763,0.845,0.613,0.861,0.07300000000000001,0.335,0.085,0.791,0.239,0.451,0.727
347,0.389,0.193,0.895,0.961,0.641,0.751,0.629,0.051000000000000004,0.011,0.913,0.715,0.091
348,0.281,0.211,0.113,0.253,0.913,0.481,0.577,0.799,0.07100000000000001,0.6930000000000001,0.865,0.133
349,0.439,0.059,0.231,0.463,0.599,0.439,0.291,0.463,0.435,0.153,0.783,0.439
350,0.749,0.731,0.913,0.777,0.353,0.675,0.995,0.871,0.9430000000000001,0.461,0.521,0.5750000000000001
351,0.739,0.34500000000000003,0.035,0.161,0.8290000000000001,0.725,0.975,0.23500000000000001,0.28500000000000003,0.067,0.245,0.157
352,0.709,0.811,0.445,0.8310000000000001,0.307,0.501,0.583,0.809,0.401,0.9430000000000001,0.315,0.067
353,0.787,0.769,0.787,0.667,0.521,0.783,0.303,0.177,0.737,0.9450000000000001,0.055,0.921
354,0.849,0.405,0.907,0.873,0.809,0.115,0.631,0.619,0.293,0.127,0.20900000000000002,0.273
355,0.8150000000000001,0.849,0.671,0.369,0.133,0.465,0.919,0.295,0.729,0.019000000000000003,0.659,0.845
356,0.5630000000000001,0.385,0.177,0.191,0.263,0.177,0.897,0.395,0.857,0.07300000000000001,0.535,0.611
357,0.225,0.079,0.9450000000000001,0.505,0.795,0.049,0.649,0.10500000000000001,0.663,0.631,0.555,0.745
358,0.581,0.125,0.869,0.863,0.515,0.291,0.467,0.681,0.20700000000000002,0.369,0.443,0.545
359,0.299,0.517,0.331,0.297,0.34900000000000003,0.503,0.855,0.897,0.719,0.585,0.545,0.649
360,0.151,0.601,0.373,0.805,0.8270000000000001,0.869,0.913,0.273,0.225,0.763,0.751,0.47500000000000003
361,0.555,0.539,0.479,0.5650000000000001,0.395,0.987,0.129,0.895,0.41700000000000004,0.329,0.895,0.001
362,0.383,0.463,0.165,0.683,0.059,0.397,0.757,0.507,0.465,0.873,0.491,0.329
363,0.665,0.199,0.863,0.709,0.719,0.807,0.935,0.259,0.221,0.063,0.483,0.589
364,0.487,0.07300000000000001,0.14500000000000002,0.183,0.799,0.093,0.805,0.277,0.981,0.003,0.497,0.715
365,0.593,0.303,0.363,0.741,0.239,0.10300000000000001,0.181,0.269,0.361,0.751,0.981,0.331
366,0.443,0.833,0.263,0.199,0.425,0.933,0.9590000000000001,0.757,0.595,0.463,0.989,0.043
367,0.643,0.555,0.743,0.391,0.543,0.557,0.013000000000000001,0.009000000000000001,0.983,0.969,0.883,0.9510000000000001
368,0.9390000000000001,0.899,0.403,0.239,0.095,0.027000000000000003,0.403,0.715,0.175,0.555,0.215,0.755
369,0.743,0.525,0.589,0.847,0.035,0.17300000000000001,0.715,0.639,0.027000000000000003,0.20700000000000002,0.231,0.459
370,0.231,0.46900000000000003,0.507,0.339,0.087,0.273,0.8210000000000001,0.857,0.855,0.909,0.905,0.433
371,0.333,0.489,0.617,0.657,0.007,0.083,0.865,0.553,0.977,0.483,0.203,0.707
372,0.301,0.897,0.985,0.8130000000000001,0.775,0.213,0.7010000000000001,0.577,0.551,0.9390000000000001,0.137,0.395
373,0.211,0.975,0.5690000000000001,0.089,0.979,0.8150000000000001,0.639,0.803,0.461,0.213,0.369,0.099
374,0.453,0.847,0.659,0.677,0.151,0.749,0.997,0.069,0.9530000000000001,0.601,0.025,0.907
375,0.901,0.321,0.903,0.833,0.203,0.229,0.375,0.8150000000000001,0.579,0.259,0.929,0.107
376,0.255,0.163,0.9570000000000001,0.329,0.915,0.379,0.599,0.137,0.005,0.645,0.031,0.005
377,0.341,0.633,0.249,0.419,0.863,0.179,0.043,0.405,0.519,0.869,0.5670000000000001,0.723
378,0.203,0.07100000000000001,0.677,0.8150000000000001,0.8170000000000001,0.517,0.559,0.057,0.295,0.783,0.307,0.613
379,0.185,0.343,0.185,0.437,0.807,0.395,0.075,0.028999999999999998,0.351,0.367,0.733,0.843
380,0.971,0.389,0.499,0.055,0.343,0.795,0.9530000000000001,0.40900000000000003,0.243,0.10500000000000001,0.461,0.673
381,0.9470000000000001,0.791,0.47300000000000003,0.405,0.399,0.731,0.971,0.997,0.431,0.203,0.673,0.259
382,0.465,0.20700000000000002,0.833,0.547,0.465,0.793,0.581,0.013000000000000001,0.303,0.323,0.9530000000000001,0.299
383,0.391,0.913,0.583,0.893,0.251,0.165,0.863,0.621,0.743,0.685,0.765,0.897
384,0.401,0.003,0.067,0.633,0.379,0.643,0.179,0.675,0.043,0.083,0.551,0.47700000000000004
385,0.099,0.267,0.633,0.719,0.551,0.919,0.263,0.713,0.735,0.459,0.999,0.853
386,0.919,0.715,0.169,0.265,0.741,0.003,0.163,0.899,0.053000000000000005,0.013000000000000001,0.175,0.9490000000000001
387,0.139,0.607,0.921,0.609,0.845,0.995,0.34700000000000003,0.647,0.641,0.14500000000000002,0.301,0.28700000000000003
388,0.5730000000000001,0.979,0.213,0.647,0.40700000000000003,0.5670000000000001,0.833,0.251,0.989,0.079,0.9410000000000001,0.261
389,0.839,0.157,0.917,0.233,0.357,0.28700000000000003,0.001,0.131,0.083,0.671,0.629,0.9430000000000001
390,0.47100000000000003,0.997,0.449,0.045,0.447,0.553,0.615,0.885,0.087,0.181,0.07300000000000001,0.833
391,0.213,0.901,0.10500000000000001,0.23500000000000001,0.801,0.781,0.481,0.653,0.20900000000000002,0.325,0.397,0.447
392,0.845,0.663,0.925,0.033,0.213,0.425,0.965,0.203,0.037000000000000005,0.151,0.775,0.177
393,0.765,0.927,0.875,0.153,0.931,0.317,0.907,0.451,0.677,0.541,0.795,0.739
394,0.981,0.10500000000000001,0.867,0.967,0.8310000000000001,0.773,0.905,0.7030000000000001,0.6910000000000001,0.983,0.043,0.109
395,0.17300000000000001,0.923,0.977,0.423,0.711,0.887,0.447,0.267,0.559,0.503,0.261,0.669
396,0.661,0.339,0.033,0.603,0.439,0.9530000000000001,0.597,0.34500000000000003,0.627,0.981,0.709,0.657
397,0.441,0.667,0.525,0.069,0.989,0.891,0.491,0.449,0.157,0.28900000000000003,0.627,0.479
398,0.657,0.5630000000000001,0.9590000000000001,0.020999999999999998,0.867,0.443,0.479,0.101,0.869,0.629,0.317,0.761
399,0.371,0.589,0.295,0.47700000000000004,0.553,0.483,0.427,0.271,0.28300000000000003,0.315,0.273,0.487
400,0.541,0.317,0.7030000000000001,0.051000000000000004,0.6930000000000001,0.635,0.155,0.683,0.129,0.587,0.017,0.165
401,0.199,0.129,0.047,0.07100000000000001,0.269,0.189,0.493,0.127,0.028999999999999998,0.149,0.327,0.977
402,0.227,0.351,0.503,0.101,0.9390000000000001,0.359,0.307,0.191,0.427,0.649,0.47700000000000004,0.101
403,0.6950000000000001,0.909,0.705,0.28700000000000003,0.8250000000000001,0.667,0.711,0.883,0.481,0.7030000000000001,0.661,0.211
404,0.067,0.369,0.20500000000000002,0.981,0.675,0.929,0.641,0.591,0.933,0.137,0.247,0.987
405,0.481,0.363,0.039,0.587,0.117,0.5690000000000001,0.841,0.635,0.901,0.8310000000000001,0.681,0.913
406,0.599,0.095,0.217,0.715,0.905,0.269,0.081,0.965,0.511,0.613,0.293,0.385
407,0.257,0.459,0.881,0.019000000000000003,0.17300000000000001,0.275,0.987,0.753,0.315,0.897,0.559,0.463
408,0.865,0.109,0.487,0.779,0.6970000000000001,0.133,0.025,0.151,0.973,0.599,0.457,0.341
409,0.061,0.153,0.439,0.005,0.523,0.295,0.371,0.361,0.509,0.623,0.20500000000000002,0.41300000000000003
410,0.005,0.513,0.8270000000000001,0.8210000000000001,0.139,0.863,0.253,0.999,0.667,0.557,0.40900000000000003,0.147
411,0.881,0.617,0.731,0.849,0.41300000000000003,0.41100000000000003,0.361,0.047,0.035,0.639,0.069,0.763
412,0.869,0.977,0.651,0.761,0.493,0.505,0.189,0.265,0.247,0.267,0.321,0.789
413,0.323,0.797,0.675,0.737,0.013000000000000001,0.243,0.225,0.537,0.159,0.011,0.7030000000000001,0.549
414,0.9490000000000001,0.9390000000000001,0.303,0.215,0.721,0.381,0.247,0.011,0.341,0.617,0.847,0.719
415,0.023,0.733,0.365,0.6970000000000001,0.6990000000000001,0.197,0.9450000000000001,0.139,0.593,0.293,0.14100000000000001,0.315
416,0.307,0.9550000000000001,0.485,0.7010000000000001,0.9430000000000001,0.353,0.887,0.8130000000000001,0.847,0.41500000000000004,0.47100000000000003,0.017
417,0.169,0.737,0.099,0.641,0.193,0.215,0.389,0.423,0.501,0.117,0.6950000000000001,0.521
418,0.597,0.647,0.649,0.307,0.20500000000000002,0.493,0.159,0.261,0.859,0.621,0.013000000000000001,0.737
419,0.479,0.119,0.425,0.673,0.41500000000000004,0.961,0.607,0.687,0.881,0.871,0.093,0.851
420,0.261,0.051000000000000004,0.987,0.513,0.351,0.7010000000000001,0.543,0.557,0.739,0.853,0.23700000000000002,0.965
421,0.193,0.707,0.119,0.377,0.883,0.547,0.709,0.5710000000000001,0.339,0.455,0.495,0.599
422,0.045,0.789,0.621,0.8230000000000001,0.337,0.377,0.267,0.839,0.231,0.389,0.225,0.971
423,0.007,0.487,0.541,0.251,0.967,0.585,0.9490000000000001,0.845,0.597,0.879,0.329,0.013000000000000001
424,0.321,0.107,0.725,0.049,0.5650000000000001,0.193,0.9510000000000001,0.975,0.7030000000000001,0.533,0.915,0.215
425,0.245,0.41700000000000004,0.453,0.077,0.839,0.769,0.279,0.597,0.651,0.47700000000000004,0.28700000000000003,0.34500000000000003
426,0.229,0.579,0.47700000000000004,0.111,0.803,0.323,0.379,0.14300000000000002,0.841,0.811,0.28500000000000003,0.373
427,0.6970000000000001,0.293,0.127,0.40700000000000003,0.367,0.561,0.243,0.041,0.883,0.6970000000000001,0.669,0.875
428,0.847,0.521,0.239,0.881,0.869,0.063,0.6910000000000001,0.645,0.233,0.745,0.687,0.359
429,0.639,0.623,0.727,0.227,0.20700000000000002,0.865,0.373,0.517,0.015,0.577,0.361,0.777
430,0.385,0.335,0.6890000000000001,0.621,0.189,0.545,0.005,0.113,0.759,0.8190000000000001,0.445,0.963
431,0.961,0.783,0.8250000000000001,0.611,0.185,0.401,0.811,0.589,0.793,0.028999999999999998,0.041,0.311
432,0.025,0.081,0.129,0.897,0.507,0.091,0.9390000000000001,0.383,0.393,0.5690000000000001,0.387,0.759
433,0.681,0.799,0.34500000000000003,0.539,0.131,0.8230000000000001,0.845,0.467,0.8210000000000001,0.5630000000000001,0.001,0.6950000000000001
434,0.907,0.969,0.187,0.521,0.327,0.979,0.969,0.23700000000000002,0.513,0.053000000000000005,0.423,0.40900000000000003
435,0.867,0.577,0.997,0.857,0.965,0.053000000000000005,0.177,0.755,0.761,0.673,0.935,0.553
436,0.109,0.177,0.8150000000000001,0.987,0.341,0.743,0.227,0.511,0.001,0.521,0.125,0.995
437,0.291,0.873,0.775,0.529,0.317,0.253,0.993,0.961,0.865,0.027000000000000003,0.897,0.297
438,0.527,0.881,0.245,0.023,0.155,0.117,0.595,0.6890000000000001,0.745,0.923,0.159,0.429
439,0.003,0.249,0.877,0.119,0.749,0.41700000000000004,0.5650000000000001,0.909,0.9390000000000001,0.9550000000000001,0.449,0.517
440,0.365,0.327,0.491,0.187,0.055,0.095,0.391,0.157,0.447,0.915,0.973,0.847
441,0.137,0.403,0.301,0.711,0.635,0.895,0.519,0.257,0.069,0.423,0.713,0.679
442,0.751,0.063,0.273,0.577,0.255,0.121,0.275,0.201,0.553,0.885,0.8310000000000001,0.637
443,0.5690000000000001,0.233,0.389,0.365,0.633,0.14100000000000001,0.333,0.535,0.219,0.595,0.191,0.9390000000000001
444,0.855,0.479,0.055,0.885,0.265,0.803,0.399,0.193,0.189,0.319,0.14300000000000002,0.497
445,0.40700000000000003,0.005,0.431,0.043,0.761,0.097,0.035,0.339,0.931,0.353,0.487,0.41500000000000004
446,0.791,0.357,0.739,0.799,0.603,0.901,0.617,0.075,0.255,0.247,0.441,0.217
447,0.8270000000000001,0.503,0.843,0.6950000000000001,0.727,0.265,0.785,0.40700000000000003,0.839,0.607,0.201,0.531
448,0.381,0.885,0.059,0.789,0.149,0.041,0.779,0.219,0.23500000000000001,0.777,0.543,0.709
449,0.667,0.28500000000000003,0.719,0.455,0.505,0.595,0.591,0.20500000000000002,0.783,0.687,0.037000000000000005,0.28300000000000003
450,0.803,0.219,0.385,0.483,0.561,0.837,0.859,0.721,0.671,0.925,0.23500000000000001,0.935
451,0.8290000000000001,0.493,0.871,0.179,0.973,0.965,0.675,0.07300000000000001,0.741,0.507,0.375,0.895
452,0.833,0.437,0.511,0.267,0.253,0.527,0.28300000000000003,0.199,0.331,0.767,0.745,0.113
453,0.219,0.781,0.451,0.9450000000000001,0.717,0.915,0.879,0.47300000000000003,0.765,0.807,0.653,0.379
454,0.34500000000000003,0.599,0.961,0.395,0.037000000000000005,0.343,0.153,0.587,0.14300000000000002,0.769,0.259,0.981
455,0.789,0.23500000000000001,0.859,0.519,0.079,0.001,0.319,0.46900000000000003,0.605,0.059,0.499,0.455
456,0.41700000000000004,0.893,0.905,0.793,0.221,0.259,0.169,0.633,0.589,0.481,0.761,0.405
457,0.057,0.5670000000000001,0.028999999999999998,0.983,0.229,0.671,0.165,0.479,0.5710000000000001,0.791,0.607,0.097
458,0.969,0.687,0.607,0.34500000000000003,0.049,0.687,0.915,0.6970000000000001,0.6890000000000001,0.297,0.177,0.729
459,0.191,0.631,0.737,0.397,0.28300000000000003,0.191,0.535,0.445,0.399,0.893,0.6970000000000001,0.003
460,0.8190000000000001,0.049,0.865,0.853,0.455,0.155,0.221,0.789,0.013000000000000001,0.887,0.297,0.077
461,0.999,0.291,0.581,0.333,0.739,0.897,0.053000000000000005,0.9430000000000001,0.717,0.655,0.759,0.9590000000000001
462,0.405,0.031,0.329,0.095,0.625,0.319,0.401,0.595,0.673,0.139,0.28900000000000003,0.893
463,0.793,0.891,0.017,0.301,0.031,0.491,0.743,0.109,0.40900000000000003,0.421,0.885,0.6890000000000001
464,0.883,0.307,0.811,0.783,0.855,0.911,0.123,0.381,0.661,0.979,0.153,0.855
465,0.7030000000000001,0.47100000000000003,0.051000000000000004,0.367,0.525,0.521,0.293,0.709,0.281,0.251,0.969,0.961
466,0.991,0.753,0.545,0.017,0.313,0.131,0.549,0.397,0.425,0.535,0.34900000000000003,0.325
467,0.549,0.089,0.715,0.181,0.969,0.583,0.651,0.641,0.523,0.14100000000000001,0.799,0.337
468,0.713,0.711,0.5710000000000001,0.903,0.617,0.841,0.445,0.077,0.301,0.219,0.10500000000000001,0.891
469,0.607,0.297,0.8210000000000001,0.127,0.679,0.375,0.167,0.155,0.319,0.793,0.109,0.645
