"tick","run_0","run_1","run_2","run_3","run_4","run_5","run_6","run_7","run_8","run_9"
"411.0","1.6394463228344172","5.767411955967365","13.094794169031656","0.9310937672173016","-0.4348849578530724","-4.515833813265479","4.525004803367482","2.1345901978127304","0.06531912589137524","-0.6236949291255696"
"412.0","1.1410368569222409","6.0800271023426395","14.54190378670894","2.0645079582729493","-0.6904444068069545","-5.322812764375675","4.422019373163133","4.347232306432904","-0.2424877277314132","0.2029948510640403"
"413.0","0.6393032505671962","6.030493436291339","13.307034175857567","2.9577823381115556","-0.46993152086467355","-5.266980399932081","4.897857675873986","1.7823833212874844","-0.25977391544331424","-0.65506751909051"
"414.0","2.2587906747148683","5.1368701228167035","14.286340700544821","1.5746956484809045","-0.49636833897327015","-5.177120756293383","4.564420165526617","2.9886945287810347","0.2791796267708531","0.19917469771534327"
"415.0","1.4623722781879045","4.598227006466868","13.422059681538975","2.599673212869587","0.20877357890663975","-5.731560735493055","4.368768027770715","2.3408007916667635","0.4974615867432839","-0.27268778220180606"
"416.0","2.4061115556041948","4.485385236715693","14.459014171094568","1.5346963751639928","-0.6403995896279957","-7.427289306687476","4.113699720698535","2.2254986110049875","0.16711096048788027","-0.7878780223251711"
"417.0","2.4434931458320475","5.114952592966256","12.168587838604438","2.667656902203366","0.6768710014531797","-7.169877006662329","3.326297363809642","1.8812051971996542","-0.144007328503442","-0.5831735329752539"
"418.0","2.3010577011506044","4.128953176059474","14.208706596086351","1.5983693806027146","-0.7544238203500292","-7.930783595450108","5.0974298214519465","2.1777849843944708","0.07218045519725363","-0.6572724131981047"
"419.0","2.212287585729841","5.178819878300202","12.095791805374994","1.9306607121435317","0.23410585000618295","-8.078335433038404","3.9238958783631483","2.1793636946004384","-0.18422646172725285","-0.8010495959263667"
"420.0","1.9967889507940735","3.9134224858324194","14.040136789571536","1.9695350067488384","-0.11620428366938836","-8.006697525186842","5.373343728702835","2.779021453367073","0.22190127735618925","-1.5819010568866079"
"421.0","1.1704549350654385","4.66995547323379","11.804882180579748","1.8949726182203204","-0.23221589842787244","-7.802910707242888","3.96673477595015","2.192835856801862","0.19028315782093363","-1.275627450471999"
"422.0","1.3692837309370303","4.713833772369557","13.40241577523752","1.8568042539769178","-0.25069968998265224","-8.160883496841688","5.449231358067757","2.1901811282394577","-0.9042121727621152","-1.3364425649139902"
"423.0","1.8584979687766525","5.05866432590885","11.553613567553985","2.34491264273281","-0.7938216388952586","-7.840247852244287","4.655945040522214","1.3248828989099104","0.6070529272731111","0.016592296423163948"
"424.0","0.7944085732596075","6.0210355340074715","11.383176063300395","3.0140344859179398","-0.6809578978852138","-7.236891550194013","6.339784454719392","2.088074735430158","-0.13876888296535891","-0.46583251203395915"
"425.0","0.9537043654198771","5.053023609448509","11.75833055140731","2.901237470570077","-1.4522667499999324","-7.161876799002363","5.83127658862031","1.086508432502953","0.2338360469341102","0.37806456788512427"
"426.0","-0.04779252847218518","5.48030699168844","11.487028230871374","2.9640460613193813","-0.9367588316004674","-6.7811369145175355","6.427041877006402","2.2925424823547735","0.07339711914109204","-0.8950196435725531"
"427.0","-0.03781511977977037","5.370248706608566","11.317523254703426","3.589585270055425","-2.3580065783480233","-8.23768762114795","7.100335661705225","1.3109184056287708","0.8786968591399262","-0.8342551136547351"
"428.0","0.3114977368139221","5.069705095695184","10.887621350532525","5.165496075864558","-1.9988047114913883","-6.3839144249196025","5.382613100384045","1.948185116776672","0.6223279306379885","-0.48130882845902745"
"429.0","0.2242423376837917","5.65006994296145","11.383513513561489","3.9676615250360463","-2.1594114859797067","-9.390763018555795","7.2907157988741735","0.853966277201212","0.3866744339587979","-0.5496754459627109"
"430.0","-0.17695497342415706","4.063790753013137","11.587152774548514","5.42488497176414","-2.365512419354327","-7.088247213791934","5.461966708733433","1.4540952466499688","-0.4224561897013571","-0.48890268365621514"
"431.0","0.720424082195099","4.1448041774790605","11.61049806790765","5.238292403891315","-1.7889220677876905","-7.783850247169125","7.7539292432689315","1.169891895425085","-0.1381182810899505","-0.5166466339380211"
"432.0","0.37878796839491063","4.9413482947638645","11.965543801931283","4.967329102270886","-2.607597265424329","-6.404165644863578","4.669057236314497","1.654140287500608","-1.183852566044737","-0.87155559271483"
"433.0","0.39945738639239653","5.342035227686969","9.918230741143871","5.9072968817395575","-1.5195831278927001","-6.020368058100065","6.409355545750348","1.3557132995584653","-0.15745088759425444","-0.7898897388612683"
"434.0","0.23738690195694434","5.343020270452297","11.048351511513639","4.9835341698936215","-2.825983204736736","-6.137235769800399","4.985883708835314","1.7789870939135939","-1.1296529637521588","-1.5953721876709723"
"435.0","0.8567791388094579","4.844547691743392","11.091641257709192","5.741442218486198","-2.3163436297489177","-5.755779350736583","5.414778255343444","0.7291791666476817","-0.7116419467847818","-1.0986632259127147"
"436.0","0.8020814017022164","5.703764484310498","10.565378526639485","6.3770520452736985","-2.8663717163235956","-6.112213387581665","5.172934312474083","2.384554870667154","-0.8591741525562193","-1.5592996173748412"
"437.0","0.06424212949182329","5.3606675642987724","10.306068619456745","6.299462614902121","-2.4784828723761767","-5.408421813741891","6.956045902481424","-0.14206010734138175","-0.8696209383020091","0.36615401279082505"
"438.0","0.930816952532092","5.8822852799720255","10.93353871026564","6.969762823355943","-2.721588280894868","-6.214981529766607","6.164977749963513","1.116999380731421","-0.8769856830743159","-0.94498941356741"
"439.0","1.0428603910935903","5.323924293856791","10.945220350049276","5.77878443996321","-2.3208192500645755","-5.630180419934524","7.583831434618824","0.6552951672316009","1.0183545668652432","-0.6460216831561758"
"440.0","0.5574351629442932","6.1056662324807185","11.519058576191235","6.7039861515477375","-3.5894954808217845","-6.187094184871817","5.0670696654964935","1.2969824959928558","-1.7009686035721825","-1.2224254422623024"
"441.0","1.1053466108379806","5.172457474375167","12.14653453138806","5.861023952584548","-2.5966240673641816","-6.237384167630626","8.655833572504795","0.20022041042748834","-0.18095827435312717","-0.9772646235121529"
"442.0","0.7832070356898687","6.377864103742528","11.922941920106979","6.935910102475616","-3.56988284105123","-5.388793283432806","5.9000253804562215","1.005405455948784","-1.356947466536403","-0.17011885783530345"
"443.0","0.9842613413929795","4.738659168572253","12.70882711621718","5.994582396354687","-2.2079328992795526","-5.578737905749747","7.514600136173697","1.2723724388421715","-1.0301761300067822","-0.6046442273515881"
"444.0","1.0821522279789797","6.920129223254317","12.071706149276345","6.8599583183929465","-2.536157907695652","-5.098472302191532","5.635723115458503","0.6086030737620101","-0.22474827799049144","-0.6860630263339849"
"445.0","1.7908032846946473","4.408301492815763","13.111019450975206","6.48479486339956","-2.4601263593321154","-5.232231619154972","7.675994774852563","0.18440782006789608","-1.3742750274230409","0.11866739763505475"
"446.0","1.1176915874864333","6.4306019823958085","12.06440292603262","6.460411429586337","-2.5025849424786273","-4.8582965000774365","5.9359356150569305","0.8935862558985059","-1.4932612677541184","1.0985341916045777"
"447.0","1.730388221357654","4.988227168858994","14.029509919427609","6.24645181606358","-2.8833252151979365","-4.694484310567421","6.180474250180195","-0.027512246378231242","-0.4008561618909481","-0.28449715069187853"
"448.0","1.1407013054749362","4.870741177833479","12.92314369051584","6.176819116790943","-3.2305441123850014","-5.771719882678519","5.517596976209158","0.16528036305145255","-2.38136420359535","0.6225642951310412"
"449.0","3.4180080626371288","5.092913403979001","13.305022907917436","6.681892029613615","-2.6580678956201584","-4.750101280072074","6.420703070145828","0.14184922825872637","-1.4782212194565443","0.34965524125435604"
"450.0","1.2238384727874907","4.457986729690369","12.06432670203599","6.02136384719297","-2.7471539552832516","-5.650896615360226","6.305791552521962","0.6393142529527636","-0.32849635894540063","-0.5947576240376051"
"451.0","2.715314654133521","5.081823553938444","13.169876896681092","6.063874020479129","-2.083782730510017","-3.998192121042861","6.1769264580165455","-0.4247354473155081","-0.9435771269569706","-0.2949009027136739"
"452.0","1.0600277479729505","4.615594262970147","12.355741820735773","5.575080234578048","-2.6257270577799283","-4.69840281510518","6.079628222908622","-0.5441430857925418","-0.9141020144351002","-0.3608998789124903"
"453.0","1.6494840498273264","5.864002937669998","13.213552707524045","6.500686374575036","-2.493988159023733","-2.9384722761206445","5.4039613442229015","-1.5587147754467021","0.03550430078370337","0.3674233325748222"
"454.0","-0.11642074374840522","4.839258276792654","13.317431485647475","5.720037974119294","-3.258926414412442","-3.6426094854136593","5.471123707447377","-1.5340941755114552","-1.1172538787383863","0.599251765681988"
"455.0","1.8560652289470208","6.966554432461209","13.57200275667405","5.42616015069761","-3.3313039898586507","-3.964070976039745","5.455844790238996","-1.276231259419836","-0.06510093236429808","-0.14613383305128713"
"456.0","0.5678889279611621","5.097703621275018","13.038951292715737","5.621706861260856","-4.00891182699221","-4.406419759185295","6.076343208413648","-0.9980719050530857","-0.10756197736409276","1.492663935549532"
"457.0","2.1191804478704177","7.114559230058096","13.839617659779814","4.550656988936732","-3.1892212858407687","-4.9511939921199755","5.593917136488216","-1.151395105824717","-0.6515565894505009","1.5204988931389338"
"458.0","0.831159933931932","5.537058526452704","11.672783111730476","5.472967718045667","-3.5181944704328476","-3.5517286668690704","6.251383165596563","-0.16883661980128112","-1.2988679887023085","0.7832161649861522"
"459.0","1.7925794042710677","6.353366423175841","14.043676532386556","4.604339762152497","-3.7328262463942363","-4.764750858309512","5.028601081804985","-1.7207415245913797","-1.422000488656428","0.1996939289615633"
"460.0","0.6526254348930077","6.450520820806367","11.040012480732582","4.367993472247267","-2.441390316278517","-4.001124643667875","5.8734360709416595","-0.28219771354083356","-0.8364570607659475","1.4249007882997187"
"461.0","0.5951069614554685","6.97682912555707","13.973593371806482","3.5529866673138724","-3.304138975858476","-5.464063316832871","4.121849068974358","-0.5531908031327737","-1.8512444750156898","1.9454574029155145"
"462.0","1.4899580420358378","5.945803596627168","11.664477166720912","4.302989560732712","-3.1322773199226317","-3.969950611137548","5.846317941068515","-0.5522512226570002","-1.5935995552878424","1.1190926687844764"
"463.0","1.5793814668913253","7.236389079789816","14.075750984617175","3.7801607881027537","-3.381290493469613","-4.684035129577363","3.765779013874078","0.050254396315939004","-2.9851037560867795","1.5055649036980407"
"464.0","0.4189474704977217","5.894855781343546","11.146759776438582","5.351179859860355","-3.401371369411014","-3.582239801982628","4.434954639175087","-0.7780764369353665","-1.2401417910766994","-0.49587027102501774"
"465.0","1.910701849637058","6.3710548985488495","13.024436965040433","4.31029317592274","-3.0621153021375713","-3.4670554523394816","3.82760735076015","-0.006848577560484813","-2.807620439780683","1.3893099273959435"
"466.0","0.517466595515306","5.792210901982399","11.597707623160298","5.134012027020628","-3.922005838367743","-2.9711351547727345","5.631321857905398","-1.463367288034682","-1.1951850376879973","-0.20771586538818151"
"467.0","1.0080893637677375","6.8375927923033375","12.638335793836514","4.036668290478501","-2.3122282976445714","-3.915025820887793","5.629365009587083","-0.6780716103679587","-2.6222778206153246","1.0341026622746867"
"468.0","0.9600862047386088","5.7204169972123315","13.10015130456238","5.62702572585261","-4.333707085548032","-4.837497064234628","6.144662868948854","-1.1244000129338225","-1.5243958665302102","0.7291997859121838"
"469.0","1.1474946269284056","6.927946184821363","12.010229372028784","5.094726905689193","-1.4027992233671298","-4.505380407362222","4.915209050731427","-0.12347498357244613","-3.0114520377767326","0.673259492832218"
"470.0","1.4301583408483416","5.595436148394521","12.784975093065734","6.7844499030677845","-4.146793159261951","-3.8078812564473736","6.062899254739559","-0.6195792435171114","-1.8192459600551407","0.28969810403078566"
"471.0","1.5951958265145225","5.90167517243662","12.253064788703016","5.74076358196953","-1.8000606599967366","-4.2331260921711635","4.812100482682858","-0.12835946945143958","-2.5679614544162344","0.09465474872134064"
"472.0","0.13027381875776994","4.964496711361304","12.759749567383102","6.15788521602978","-4.212171099465482","-4.2437884874093745","7.056659039631854","-0.6005460226969151","-2.4259719348443145","-0.6054612718285264"
"473.0","2.286796176551742","6.54209004723009","12.75993624066642","6.0714464374203985","-2.15313476380526","-3.8958508055502135","5.322494140741799","-1.3062634569741114","-2.5317724072730545","-0.09653997355490836"
"474.0","1.049417408680973","5.592506319860075","12.281981665329122","6.389554000207172","-4.189403673902655","-4.797607885018177","7.7264269744945695","-0.43719748302202655","-2.047266759019468","-0.6441474743713993"
"475.0","2.1817101465245887","6.473419088251783","12.591844866302297","5.878173691565327","-1.453756345240482","-4.265413225237201","4.924637696992456","-0.6347039189878881","-2.4305650450065075","0.03270924138705433"
"476.0","1.4604480589222677","5.583889873335289","12.004416683255153","5.7141333009330575","-3.583119418584031","-4.792320243463574","6.451137114046429","-0.5800906251676823","-2.6196213173400285","-1.6106980797669195"
"477.0","2.0944687706862926","6.185434616518809","12.476608387242857","5.971313104228648","-1.321798068193187","-3.261007804754838","3.8592127295227385","-1.06757306502947","-2.6496068864956936","0.14950335102640352"
"478.0","1.6727720886284907","6.130076812318012","12.87827915012882","5.4799618810902135","-2.3523951660196003","-5.853344058837751","6.320215365540276","0.8861305890934406","-3.03446883160276","-1.1539409961794953"
"479.0","2.609309371895651","5.540306040430887","12.591713845823602","6.619733456849641","-1.0824840453205027","-3.913326600355054","3.970941686865288","-0.4707507696597508","-2.896647934694814","-0.21892862191455248"
"480.0","1.8575273244709347","7.193029284444204","12.337259669573044","4.909300455393465","-2.136556054716024","-5.977123950160189","7.0213684777284975","0.15525493376502908","-2.2258423065537114","-1.7598047650146296"
"481.0","1.471551574924545","6.099928842953564","13.355997002006722","5.777848562680962","-1.135577713968265","-5.9818014142877125","3.541382499531909","-0.7392467590098262","-2.6658225968538836","-1.104225264006735"
"482.0","1.4041023787664204","6.249428929644532","12.146639704695161","4.735314221272464","-3.25820234003996","-5.980443408986116","6.062909143591025","0.39338172025115853","-2.370895605136959","-1.0024184406999568"
"483.0","2.5759305103085897","6.74110331453377","12.939701006731315","4.844315774356264","-1.1904584716050348","-6.541918828828152","5.093553786396517","0.25561160319540494","-2.601183048065227","-1.8764536840811354"
"484.0","1.5732771467507647","6.463711488124781","13.427994504835567","4.562355767432669","-2.6654038426107425","-6.55220187792763","6.76929068648784","0.4487266788880144","-2.2055117132693254","-1.6467305961143492"
"485.0","2.5195962824275533","6.913397899965191","12.77720122890247","3.554314887131463","-0.7167707959754617","-6.294798968217058","5.422562265081221","0.5570613255096724","-3.2821564085186745","-2.258889896262725"
"486.0","1.909601700939007","6.592624547932602","12.748409608104327","3.541611191859623","-2.7337997784788195","-6.1192451004397","5.342591740227028","0.7754217399444234","-1.8721959634339898","-1.61278175158313"
"487.0","2.675223427015741","5.746345142496478","13.631479500771606","3.8890917846529653","-0.5473703584673667","-6.65072379424645","4.862941715297369","-0.4961567990442215","-3.5196023835677894","-2.412536337552794"
"488.0","1.4074969397774006","7.360056499165723","12.165972136522985","3.6201540445517524","-3.2096198540099468","-7.166866731964132","4.8534389658278805","1.3934508464003148","-1.9413404002343246","-0.4848425775401441"
"489.0","0.9680762266978347","6.45879218761806","14.007552034275111","3.37014998839106","-1.6425477816486371","-7.764541601636612","5.16417787289025","0.13454116668090763","-3.5408155140917965","-0.3295473671138036"
"490.0","1.5145798020334502","7.370317196154106","12.677174575456215","3.5788027000435467","-2.902641091839539","-7.10224344483449","4.5843443371903305","0.9103996720210004","-2.1890996143616697","0.2265622340931761"
"491.0","1.1113293724984388","6.29041283903842","13.837919066015644","3.037291054211759","-2.744980368705631","-7.808668660898763","5.659568964251905","1.1577625126540174","-1.7478963387933952","-0.3304891803302202"
"492.0","0.5215288474075346","8.280273971807317","11.666247148708115","3.838667686779136","-3.251321816941705","-7.366049599167348","4.9706355221238185","0.6758684263507337","-3.1371907516035806","1.4613774244369417"
"493.0","1.0786389300546046","6.106488004412468","12.778933676228908","3.1908435447428323","-3.1122519506860313","-8.660552210823042","5.345634409995433","0.006152822010210043","-1.8036119437241138","-0.156212585177956"
"494.0","0.9914277515439324","7.989562265895206","11.63760668981315","4.521795368034456","-3.6515204054849093","-9.043928378103782","4.650252931961","1.206277757718693","-3.403779196493947","1.5653369460381796"
"495.0","2.793238795252998","6.090617980805449","12.738257005004442","3.2803982390123667","-4.177355960470993","-8.461848479307584","4.970873535962158","0.3747506931700093","-1.9211088131212595","0.4499128497923726"
"496.0","0.9130020971861741","8.382291235694982","12.740485327897298","4.206653877497107","-3.7901446258866023","-9.555106437138448","4.364801409401377","0.4828963338175958","-3.5404523747301435","2.281030468977132"
"497.0","1.9031421902067018","8.201029329869218","12.213643163480594","2.814854134644046","-5.300363507173182","-7.702193267299758","4.8497418762846225","-0.05296186674110549","-1.0642511214372214","1.3124936298111605"
"498.0","0.8231013998192094","8.303454054555763","12.715822054948335","4.240264129139726","-3.8466997700820067","-9.122069072140855","4.578140759085113","-0.37476816116382006","-1.8589079294255244","2.805966737926513"
"499.0","1.1626654060186423","7.209195517885096","12.823744187482365","2.8788642988212754","-4.963998827806493","-8.163076171247168","5.569586315696625","-1.2698548124209965","-2.014192022920489","0.6236964535378968"
"500.0","1.6582802252950475","9.698865201169472","13.506588319273668","4.045045525814365","-3.262285390356918","-9.134046029430301","4.831426070786479","-0.05401582196957477","-0.9035905446711732","2.4632587086128948"
"501.0","1.1140513798320404","8.222535409796619","12.8055899502725","2.3541001720220223","-4.14969025009384","-8.335044974919791","6.780771271482852","-1.318804015414443","-0.16056192119959722","1.3490524444012069"
"502.0","1.3618009722444822","9.934051300442505","13.582182756688882","2.9349005725747634","-2.2243505854161856","-10.254513418203679","5.445882433382986","0.7268767910180549","0.3996449500116712","3.404947215476827"
"503.0","1.4613222269218118","7.311546207928447","12.771653142832314","1.8508270810241494","-4.513960319156092","-9.115689189579822","7.141807181975835","-1.1036620344153745","-0.23374637551004418","2.154821067685703"
"504.0","1.2444052822212244","9.403858155876007","13.0543901586392","2.5897493258204283","-2.5113725464281145","-10.506396497173125","6.532035466395513","0.6443509812466057","0.6481509464773503","3.123875712990917"
"505.0","0.4278692803289674","7.367929756947125","13.191303579968176","0.8566009582546608","-3.480840869794271","-8.968924586204338","5.827300988307653","-0.6122474809913132","-0.37699484758250895","1.7333049481525495"
"506.0","0.6535650648727219","9.463379435774023","13.417424292998929","2.225117853081748","-3.095747325004644","-10.889985618692068","5.826952896335301","0.18090922066788126","0.7738621352233827","2.901010910513195"
"507.0","-1.1359832067862978","8.820466640262469","13.26210205407788","1.6324573663825679","-2.713656600444301","-9.51261532694164","6.696694665901022","-0.3282919710883285","0.5290988515790499","1.3422525027221244"
"508.0","0.5366881237132249","9.483715012939886","14.103023137150704","2.53380801108866","-3.485404169783079","-10.736053800952893","6.669864225822083","-1.0284358839463517","0.4148895464223203","1.7043545949843857"
"509.0","-1.356362277155362","8.170044544636223","12.630050525595026","1.7593540714555687","-1.816056245645747","-9.733552467599678","6.042403923043246","-0.6442653499281605","-0.19813926843966917","1.3852206497077724"
"510.0","1.6809542875411319","9.074776774453936","11.862617537126743","2.6552389503907703","-4.509689987605047","-11.112732473086655","5.565489369830237","-0.7336059148104552","0.30267005740736086","0.7559687440462863"
"511.0","-1.4306681468768034","8.504198633991665","11.80554738437004","1.7367209050112924","-2.317002614350046","-9.647511772862359","5.656439546243639","-0.3831966833064456","-0.04602211776571682","0.848563178071711"
"512.0","1.6016356418266013","9.639244805643708","12.070435466363376","2.8521678538423596","-3.999129082309542","-10.717284597610531","5.019800904529885","-0.253123336327266","-0.06367248122564667","0.4747705446318633"
"513.0","0.013255125447872884","9.327277785903625","13.14857803830866","2.285322533906872","-2.3267032099556744","-10.181421056825396","5.782401500974196","-0.3641865369091854","0.19648931434812233","1.9374698069132932"
"514.0","2.829315473406389","8.9515149533578","11.838759077739637","3.3545854463859257","-2.273284047364105","-11.958305436594683","5.138106821654468","-0.5096525565804908","-0.855974607892859","1.0193888453903823"
"515.0","-1.140013881469435","8.833554526616513","13.757523494039571","1.2946554100867784","-2.0296368194170946","-11.961884889970761","5.84706717289145","0.035741851406176486","-0.20348239727565043","2.4152076914217804"
"516.0","1.8527267907441332","8.075902539448322","12.183618529996945","2.011300875419656","-1.7813430826082262","-11.875591894188593","4.228287414994351","0.057125150611750386","-0.8847801113133157","1.8111518618959954"
"517.0","-1.4485219154353017","8.426106842123348","12.678197562945485","0.6106828992604955","-2.01052091932993","-13.050581205538478","4.291774376186845","0.10132249829459633","0.5077705751393978","3.3611708159132316"
"518.0","1.768809633439743","7.638296857985793","12.594062097519762","1.4061784245222233","-2.118412928569965","-11.943817276330845","4.214222048432162","0.5046957937755376","-1.2570586322323831","1.0660399211857456"
"519.0","-1.7715447789522498","7.804450594807843","13.425591682864885","-0.3855547693487393","-1.6190424036540545","-13.355341931339154","4.58628863677331","-0.09903927213730727","1.046228936789877","3.723155903859127"
"520.0","2.002843713301402","7.180300005334385","13.249869221677093","0.5386059223048738","-2.2980513107172165","-13.48562487040735","4.343650628692628","0.8874676552145038","-0.5234061503684427","1.1079603570133942"
"521.0","-1.0416587054495647","7.301215812578221","12.566110580720045","-0.27240323065398936","-1.5693861097985304","-13.405725376925828","4.508674704152386","-0.2761229508579868","0.8075925327747379","2.7068852841689313"
"522.0","1.914272084162511","6.406912539789435","14.739786290340902","0.841874463603159","-2.4247999419331556","-13.036411407756281","4.577078847036514","0.8690679816059675","1.0123310621892667","1.4451782792255259"
"523.0","1.097155208985789","7.209713954926559","12.237204459149929","-0.12701559521324995","-2.7562168045800224","-13.216837788441824","4.472597259371624","0.06840959777007788","0.030094500030324767","2.6339701329316796"
"524.0","3.7059431411825505","5.149140677094782","14.244411247485605","1.3144327041249904","-2.367347228786031","-14.11553067541341","5.138362808674748","0.20450732497138005","1.169423218388844","1.9630250957149467"
"525.0","2.0613331823149013","5.992375187533187","12.45653243659453","-0.5337363518639389","-1.9810758907481691","-12.447684453101557","4.4467894612187","-0.04629493311187294","0.3453569282273274","3.2106691385544246"
"526.0","3.4960285328463727","5.5166127756747345","14.372852121701364","1.1769000295286678","-1.8843168500123222","-12.687037117840845","5.122671967943283","0.522253119287586","0.748248755487092","1.2116683330293596"
"527.0","2.8827718650569847","5.891800290995375","13.319274073160818","-0.4018783293833621","-1.5999489672806149","-11.77108576866889","3.9397784950881096","-0.3590845518202397","-0.6389866582815011","2.0828004388766295"
"528.0","3.524716733703502","5.611878274991003","14.327011240288607","1.0090215562191844","-1.1121083672107417","-11.63361207447989","4.322286701246173","2.0132771367026416","0.9124551369634638","0.6773486756394517"
"529.0","2.4828036215972995","5.336601655315633","13.912304197163989","-0.1597661036745071","-2.427032785907306","-11.694941003452694","4.721858808317636","0.4351608693543141","-1.2233999463868184","1.6745581342638467"
"530.0","3.878853127106763","5.776896334896517","14.797488881261467","0.09246156493932993","-1.0519097057152749","-12.563608842299587","4.453809889587333","1.928756199068537","1.5604588521480565","0.02159589195716191"
"531.0","3.4745779579982203","4.9364700135358754","14.850641752339945","0.11837255373456684","-2.035452295546921","-11.471955286996607","5.583720898705987","1.2059245975251813","-1.1010816000398431","2.1902506902121917"
"532.0","3.7520836950820207","5.751330444781656","15.049357631348503","-0.04017461872498593","-0.12584736934289897","-12.43706626712728","3.7169408461405453","2.074386007247995","0.40901376034925185","0.5927804457590002"
"533.0","3.177077073105688","5.299894180056114","14.861297895449137","0.7734011385926416","-1.6035292031861432","-11.227918832120297","5.212186218387975","0.7524607246391931","-1.1863291963806466","0.5653927218702363"
"534.0","3.057426756606297","5.497205401320355","15.94933310416995","0.5222993242749929","-0.07796922065464162","-12.195185848192068","4.477270860712304","0.7494123042904423","0.4461683795975758","1.486350409588746"
"535.0","3.648757153296435","6.944191856927435","15.031845752170748","0.047803244619066126","-0.16875828420920785","-10.762823512379544","4.071316410629866","1.1086422314790267","-0.33743146279378444","0.8580028938682733"
"536.0","3.0956820184506184","4.963161953238379","15.49403145519401","1.0508023041629424","0.7812080985719982","-12.13480709652441","4.907091883630555","0.48390057089883054","0.799060257831359","0.4386377065791629"
"537.0","3.5255291420653285","6.761716241843931","15.145520662376297","0.8319078653275582","-0.625842441846819","-10.97428192027274","3.9661671186441443","0.7654167879662799","-0.40245486114118423","0.705230776370941"
"538.0","2.453752361214973","6.009494197543766","14.281925847241984","1.102572601431899","0.3699953670846202","-10.756791561103475","4.137284569659882","0.3881802904599214","0.09280627656065374","0.01348630135841554"
"539.0","4.348062849921587","6.341804917621763","15.46943064561625","0.49155434819804344","0.07680036195220538","-10.331908019963443","4.557081035895919","-0.4956451253689522","0.023060580390523944","1.2172981735835844"
"540.0","3.509954160944306","5.207452112741164","14.231800882277748","1.5384320692431317","-1.0528776416238819","-11.23938645553732","4.5753769919750775","1.0052455416330064","-0.8659143379043098","0.8189925112031669"
"541.0","4.038819129293829","6.567726320322303","15.912222575676484","0.4627357050628115","-0.6316215165759563","-10.420724807981104","4.367536579907962","-0.7400284582955944","-0.2645077838378668","1.057942169870868"
"542.0","3.5393719352483872","4.612201165561407","14.77093734689441","1.8197920681617656","-0.9623782739620681","-12.244254023705842","4.76164347985067","2.3537555446219867","-2.4062172842102134","1.3499911472795534"
"543.0","2.9453958644555867","7.3805451582102375","16.84068096391634","-0.5328855277027114","-0.6212521810202087","-10.158368072667196","3.754554690928561","-0.5055784401730199","-0.8874299906495206","1.0314946735120305"
"544.0","3.4176003596760554","4.699847788973911","15.343738484706249","1.4128926101710477","-1.4690261980561825","-11.824969790131952","5.208070393763343","2.1432224363128265","-1.2798900795398191","1.9966721427951444"
"545.0","2.5968315658271326","7.507830113410015","16.525839983936418","-0.8134734550223223","-0.06828053790973643","-10.174591860641387","4.078975863570321","-0.44825241168115143","-0.6722273827705434","0.8472849555774389"
"546.0","3.2323531817521096","5.209048623644655","15.392132521293345","0.44020412069576853","-1.6474351936836054","-10.493502668286704","5.449882290452898","2.075844493568292","-0.42054352901492353","2.3393630749264864"
"547.0","2.206564322235661","7.543149246318893","17.14561490836731","-1.0071100992464503","0.02727682210813462","-10.201080925937205","3.8809034202027894","-0.5616415811474325","0.3507270141828973","0.7825975273413062"
"548.0","3.66549833561278","7.341154980761206","15.624642057286499","0.815080008236834","-0.5886866430495286","-10.099702115883938","5.091862553927966","2.730808878689371","0.6432780789530577","1.948901436082252"
"549.0","1.9164133781524935","7.589899047916931","16.586387947023624","-0.6280043468254285","-0.6154555156559923","-9.56422178601236","3.7703412499117617","0.7350928751289963","-0.2895347132764448","2.1795109544004627"
"550.0","2.831682144818636","8.71062263778383","14.900526530909994","-0.5428274484222881","-0.46799242996564644","-11.037515411371224","6.08675733633281","3.1298829984423766","0.19581019439892833","2.10213713313498"
"551.0","1.155756933291511","9.436855364049984","15.788401074792414","-0.7677362288808812","0.49476901161926873","-9.33288145865043","4.4267891637919305","1.2038123562250505","-0.6195533142133105","2.095813229050706"
"552.0","2.7759818751046805","8.613672764249518","14.675857726942136","-0.010544548299725752","-0.5567451225430649","-10.048219580121849","6.198785361722022","2.9702015176220815","0.8925699915313109","2.739408765522225"
"553.0","-0.7622008080782562","9.408945398911625","15.415836847415598","-0.45677567713401684","0.12949773484174898","-8.148311719045282","4.151717449067838","1.9115026760337457","-1.0457589787025665","2.6442579627548"
"554.0","2.14699806809386","9.430535447852506","15.070627933021727","-0.40824185682848546","-0.06178901584572888","-9.405464117300331","5.154066839930056","4.6526314086778795","1.3523556088792494","2.8637591518120256"
"555.0","0.31554659645689276","9.638571854455794","14.630687909862628","-0.5678641174339107","0.38656228055842423","-8.068063783248796","5.123387012727591","1.3725091772484364","-0.7231095353649355","2.082543773305796"
"556.0","2.2300781160849286","10.452108004862875","15.012447012812045","-1.6049987788134445","0.24133001393767306","-9.226274642560778","3.562993213194151","5.690463254193515","0.47969497477296313","3.573585873315065"
"557.0","1.219085302847738","9.016240089472808","14.443692184494672","-1.395108953201603","-0.027556023285239983","-8.478653047380897","4.602465223862838","2.0513023291454218","-1.2178667261988223","3.1074346962576307"
